srn,nsite_id,facility_name
N8063,3717197848038431312,Evergreen Solar (N8063)
N5488,4676964761299931256,Bierlein Demolition Contract (N5488)
,7440956725244813383,"DENDRITECH, INC"
N0496,8803888594513469785,Quad/Graphics (N0496)
P1025,-9040754336235015350,Trinseo LLC (P1025)
A4033,-6042433230239124201,"The Dow Chemical Company U.S.A., Midland (A4033)"
,-1114753272107251242,Midland Motor Inn
,2951726231584376335,Subject Commerical Building
P1466,3594351355114405090,"Nutrition & Biosciences USA 1, LLC (P1466)"
,4610340089875718200,MIDLAND FORD LINCOLN-MERCURY
P1467,4873767717976345776,Clean Harbors Industrial Services (P1467)
P1026,5137059631882318257,SK Saran Americas LLC (P1026)
P0091,5733737439464033303,"XALT Energy, LLC (P0091)"
P1028,8470065092285864743,Corteva Agriscience LLC (P1028)
P0112,-5517623931701722507,Speedway SuperAmerica LLC (SSA #8808) (P0112)
N8107,-4207472587846256628,"Lowe's Home Centers, Inc. (N8107)"
P0196,1131165776073225297,FORWARD CORPORATION (P0196)
F5551,1674720443715050799,MyMichigan Regional Medical Center (F5551)
,4112434445702321052,"GARBER CHEVROLET-GEO, INC"
,6494738989554445040,Speedway
,-249535035843208689,DAVIS ELECTRICAL CONTRACTORS
B6527,2461728331767382022,Midland Cogeneration Venture (B6527)
N8056,4107528981381970799,"LAKE PAINTING, INC. (N8056)"
,4993053048111598872,Residence
N7034,8076959058933926922,Saginaw Carbon (N7034)
P0111,-6038662676512384714,McKay Press Inc. (P0111)
N1560,-4254894075994307112,OWENS BUILDING CO INC (N1560)
A4020,-396837370430250417,Case Systems (A4020)
N0943,2764749498557708105,"Janet Sand & Gravel Company, Inc. - Plant 40 (N0943)"
,6709469053985191437,JANET SAND & GRAVEL COMPANY
P1462,-8709246263724452420,D&K Ventures (P1462)
P1098,498863025312120331,"Compassionate Advisors - Pincanna, LLC (P1098)"
,526846711941413371,Muha Meds
,5931604775383057630,Cannalicious Labs
,-4612975493778975919,Beaverton Milestone
A1247,1186302836928726274,Brown Machine Group (A1247)
P0840,2198804661400949042,Saint-Gobain Performance Plastics (P0840)
N3834,6953565245872266462,"Laur Silicone, Inc. (N3834)"
,-3014585758919498507,Former School
,739027476908349326,Dale Muma Property
P0271,6319366476317663653,Cobra Oil & Gas Corporation - South Buckeye 127 CPF  (P0271)
N5153,4175009619479047299,SCIENTIFIC ANGLERS 3M (N5153)
N1926,4280250460049606338,QUANTUM COMPOSITES INC (N1926)
,5686360766877002683,Gay Excavating
,3401126047395746450,Hooper Auto Recycling
N6581,8710634031244386599,Cusacks Masonry Restoration (N6581)
F5126,-5331516996037090437,Robinson Industries Inc. (F5126)
N0810,8174405284814764274,ROBINSON INDUSTRIES INC (N0810)
N6580,-5873202563169027928,Mickeys Sleds & More / Snowmobile Depot  (N6580)
N2183,2985971198965870134,THERMICO INC (N2183)
B6607,1346495766413168906,ADM Edible Bean Specialties Inc. (B6607)
P1263,5100548883265466356,AEY Capital LLC (P1263)
N2599,1121955470252959991,Avflight Saginaw Corporation (N2599)
,-1234139133798620861,"BBS PRINTING, INC"
,2045646516404941467,Child's Feed
,-200219412385395087,COMMERCIAL DEVELOPMENT COMPANY
,4129061065819626701,Commerical Building
,-3776790192463756478,DOW CORNING CORPORATION
,-7662079814092988272,DOW CORNING CORPORATION
P1011,-135988164901103724,"Elite Custom Crushing, LLC (P1011)"
,-6311537221943208324,Eric Bordeau
P0983,506537734757293131,"Falcon RME, LLC (P0983)"
N1314,-1628194395588922149,Gladwin Metal Processing (N1314)
,-8155598953140047769,GLANWIN CLEANERS
N6306,-2198984257566591016,Hanlee Equipment LLC (N6306)
N7576,4807971618677749112,HANLEE EQUIPMENT LLC (N7576)
,-4346144022182706774,JPG Trucking and Milling
N1350,-3778598692993261997,Map Mechanical (N1350)
P0378,-3197084672829800602,"MERSEN USA MIDLAND-MI, INC. (P0378)"
B5637,-4789611120291532654,MIDLAND IRON WORKS (B5637)
,-5940261392226937962,NBS Commercial Interiors
N6498,3208732052799524993,Northwood Energy Corporation (N6498)
,575061821723426681,ORYX ENERGY COMPANY
N8288,-1731109875618848345,Pinconning Compressor Station (N8288)
N7063,-5263768817539499793,Putt Inc (N7063)
N3783,-136184106917727792,Richardson of Gladwin (N3783)
,-6139152674454736033,Sandy's Marathon and Convenience Store
,799619029145992864,Sanford Village
N7299,4015634137606155843,"SANTERRO, INC. (N7299)"
,-7203174270683896447,TPG Milling
,2813428705290445732,UNKNOWN
,2912523584154041258,UNKNOWN
N5905,-7337807361970041316,UNOCAL (N5905)
,-5822234909395175126,"WIELAND SALES, INC"
B8417,-9082419929961589922,KARBOWSKI OIL CO (B8417)
B9205,-8724760662592926815,Marathon Petroleum Company LP-Bay City Wilder Rd (B9205)
,-8526731541153288947,"SAND & STONE, INC"
N6384,-8494301709656342557,VITRE CELL INC (N6384)
B1485,-7193137560752474187,Pyramid Paving & Contracting Co. (B1485)
B2840,-6476181653632905186,Consumers Energy D.E. Karn Facility (B2840)
,-5489034950548059066,BAY COUNTY ANIMAL CONTROL
,-5264767333802783538,"MICA METALS, INC"
A0224,1401179856122239350,Holcim (US) Inc. d/b/a Lafarge Essexville Terminal (A0224)
N7108,1773299573989615742,Bit-Mat Products of Michigan Inc. (N7108)
,2141732203637786712,LafargeHolcim
B9000,2263697333777368031,"Central Asphalt, Inc. (B9000)"
B7023,4223541401906354386,"Bay Cast Technologies, LLC (B7023)"
,4445850137952295482,"Bay Composites, Inc."
B3644,4616181107386746396,S.C. Johnson Home Storage LLC (B3644)
,6342557234105718514,ESSEXVILLE JUNIOR HIGH SCHOOL
N6628,6688980945755741284,Dow Chemical Company (N6628)
,8736221934391363486,"M & M HEAT TREAT, INC"
,-6775808246774904409,Church
N0793,-5517433060108204731,GOUGEON BROTHERS INC (N0793)
N0940,-4518145084399222946,"Acra Cast, Inc. (N0940)"
N2147,-4232407218003206176,Kerkau Manufacturing (N2147)
N8155,-3189945402345216566,Bond Crushed Concrete (N8155)
N1832,-3179634891688373110,"Bay Carbon, Inc. (N1832)"
,-2777062897304238921,"BAY UNITED MOTORS, INC"
B5187,-1998715869419411576,"Crane Resistoflex, Plastic Lined Piping Products (B5187)"
B1486,-1556271948433093142,Bay City Wastewater Treatment Plant (B1486)
B6037,336676769742873995,MPLX Terminals LLC - Bay City Marquette Terminal (B6037)
,602810602910994148,BAY COUNTY DEPT OF PUBLIC WORKS
N3247,667282297849087701,Sunset Valley Crematory (N3247)
,1447451450071333637,"BAY CITY SANDBLASTING, PAINT"
P1146,2223191460813284003,"Wilkinson Minerals, LLC (P1146)"
N1196,3237953807655944997,WIRT TRANSPORT CO (N1196)
B2460,5600963947097432492,General Motors LLC - Bay City (B2460)
B8369,7291610175936216962,PATTERSON SERVICE (B8369)
P1662,-5511145241239352518,Bay Area Water Treatment Plant (P1662)
,-5499543742163332142,Thelen Honda
N7331,-4994625449768655385,FAIR ENERGIES INC. (N7331)
,-3071557459313242382,WELLS MOTORS
N7329,-1834741041872061160,FAIR ENERGIES INC. (N7329)
,-225710549359966503,GARBER BUICK JEEP EAGLE
,36698149772797775,WELLS MOTORS
,2226698773153661776,Van Buren Oil
,2247088421766509120,ULTRA CARBON CORPORATION
N5021,2540235121653783773,GRAFF CHEVROLET (N5021)
N1904,4007595874317758905,BAY CITY METRO WATER PLANT (N1904)
,4049588561153353761,Chris Hunt
M4155,7877174763528079703,Sunset Valley Crematory (M4155)
,7934719270288825627,"HAGEN FORD, INC"
,8593014704987451646,THELEN CHRYSLER CORPORATION
A0227,-3500593840337169816,Northern Concrete Pipe Inc. (A0227)
,-2474249788818825209,RENOSOL CORPORATION
N2618,250459505083604953,BAY CITY PLATERS INC (N2618)
,1480135560365576891,"Salzburg Cleaners, Inc."
B2485,2894237514813055187,Valley Chrome Platers Co. (B2485)
,3141471177008301253,Frankenlust Township Nature Park
M0705,3416638467026221228,Mersen USA GS Corp - Bay City (M0705)
A0266,4681787298144580691,Valley Recreation Products (A0266)
A0233,5272981759006098937,"Bay Cast Foundry, LLC (A0233)"
P0001,5636900087440986826,Niles Industrial Coatings (P0001)
,6866763608946430745,ELI ECO LOGIC INTERNATIONAL
,7175096642764748689,"DUNCAN CUSTOMS, INC"
B1493,8214629512318498728,Michigan Sugar Company - Bay City (B1493)
,9110045009719606611,BAY CITY MILLING & GROCERY
N2576,-4744037796608497873,MICHIGAN SUGAR CO (N2576)
N2010,-4570562208889694844,UNITED TECHNOLOGIES AUTOMOTIVE - FACILITY CLOSED (N2010)
N6874,-1778222422440097488,Quantum Composites Inc. (N6874)
,2025956631377538427,Bay County General
N6805,2609251921753087088,Michigan Airgas (N6805)
,3162787286135310259,"AUBURN FERTILIZER & SUPPLY, INC"
N2207,4138265241953724997,"Enbridge Energy, Limited Partnership (N2207)"
M4100,4683938051081667252,Wolverine Pipeline - Bay City (M4100)
,5202928090859759373,BAY CITY BOARD OF EDUCATION
N7529,5812856059139868088,VALLEY PUBLISHING (N7529)
N5930,8713416277090522750,Delta College (N5930)
,9168483848397960829,"SK Siltron CSS, LLC"
B6700,-7624676160437393749,M & A Casting Ltd. (B6700)
,-6570829472622485168,PINCONNING IGA
N1159,-4764302723485244528,MAGLINE INC (N1159)
B2482,-531934572965461932,"Tubular Metal Systems, LLC (B2482)"
N1602,-354846288064652335,BERGER AND CO (N1602)
,113883083562646394,HARDEE'S FOOD SYSTEMS OF PINCONNING
,1915637288478009061,JOE'S TABLES
,2403971088682259497,"W M MUELLER & SON, INC"
,7176723763389440414,Commerical Building
,7514038954136726410,KRAFT GENERAL FOODS CORPORATION
,7891111057121916123,ADVANCED BLADE MANUFACTURING COMPANY
N7955,-9039412420815015119,Tuscola Energy - Nixon -Garner Road CPF (N7955)
N0962,-8796068749208761486,TUSCOLA ENERGY INC. - WALAT FARMS  (N0962)
P0202,-4298096167334141831,Tuscola Energy Inc. - Walat 6-111 (P0202)
N0963,806486640990330435,BAILER AND DESHAW (N0963)
N1586,2808976279758596716,Tuscola Energy - Nixon Farms (N1586)
N7588,5180836614482306476,Detroit Edison (N7588)
P0201,7252366696423417527,TUSCOLA ENERGY INC (P0201)
,7854274955449166751,"WOLVERINE GAS & OIL COMPANY, INC"
N3228,8086666628039362003,Tuscola Energy - Boyce B (N3228)
P0388,8530800327239096118,Tuscola Energy - Walat 4-26 and 5-26 (P0388)
P0200,-7829045583024117750,TUSCOLA ENERGY INC (P0200)
P0169,-5927695757514125298,Tuscola Energy Inc- Rachel T. Beaty 1-30 (P0169)
,-1154940898522824140,SOHIGRO SERVICE COMPANY
,-126190555219065851,"LaBudde Group, Inc."
N8277,782842559823185793,TUSCOLA ENERGY INC - RUMBLE SHARP CTB (N8277)
M1884,3051826085474586144,Cooperative Elevator - Akron (M1884)
N8276,4752719323119670598,TUSCOLA ENERGY INC. - MOWERY & BERNIA #1 (N8276)
P0493,4765100707627447839,TUSCOLA ENERGY INC. (P0493)
N8274,5648076689658265818,TUSCOLA ENERGY INC-BOYCE JR TRUSTEE 1&STREETER 1 (N8274)
N8317,6647005544120497862,"Labudde Group, Inc. (N8317)"
,-7251766762069997967,Residential Property
N5946,-1647987083005254469,KAWKAWLIN CHURCH FURNITURE MFG (N5946)
N3385,-111866948054644328,Saginaw Bay Plastics Inc. (N3385)
N6076,15070639348069437,Riverside - Monitor 11 CPF (N6076)
P0485,2925464451115986662,Aaron Elek  III Estate - Lozo 1-34 (P0485)
,7779945755644452337,Specification Stone
N8275,-7065925708099545328,TUSCOLA ENERGY INC. - M & D DOWNING 2-29 (N8275)
,-4362045731195252179,SUN EXPLORATION & PRODUCTION COMPANY
P0286,-3028411226273983828,"TUSCOLA ENERGY, INC. (P0286)"
P0199,-2107754719033566756,TUSCOLA ENERGY INC (P0199)
N7954,8360729689806354744,Tuscola Energy - McPherson A-1-24 (N7954)
P0482,-2206251288751501646,Aaron Elek  III Estate - Wendt 2-34 (P0482)
,4077304609326415442,Dobson truck-trailer equipment
P0481,4471801479985605790,AARON ELEK III ESTATE - WENDT 1-34 (P0481)
P0484,6961923035923644204,Aaron Elek  III Estate - Schwab 2-28 (P0484)
C3601,-6616260147523462091,Saginaw Valley State University (C3601)
,1311313571072012111,"TOTAL PETROLEUM, INC"
B7160,2937301945657755402,HAMILTON ELECTRIC (B7160)
,8593247061386628933,Saginaw County General
N7050,-8926957323942104213,Champagne & Marx Excavating Inc. (N7050)
N5531,-1632164794299757213,"Champagne & Marx Excavating, Inc. (N5531)"
N6325,-186698576873325841,Champagne & Marx Excavating Inc. (N6325)
N6709,7406852546632051205,Champagne & Marx Excavating Inc. (N6709)
,-8566846379189198061,"TERRA INTERNATIONAL, INC"
M3953,2785762338385408207,Cooperative Elevator Co. (M3953)
,5132805163809017954,"TERRA INTERNATIONAL, INC"
,7684651187538818649,WICKES AGRICULTURE
,-8177212621169372020,KAISER ESTECH
,-5629516160691103774,ENSER'S BAR
,3917892980348930955,"AGRI-SALES, INC"
P0607,-7075541051155016264,Lloyd Rayner (P0607)
P0142,-5625939863165249751,Tuscola Energy Inc (P0142)
N7290,2049002792347840114,Tim Howell (N7290)
,-5226083598135451478,Haney Cervid Operation
N6492,-4247115905673214587,Northwood Energy (N6492)
,2834457535247996376,Matt's Service Center
N7131,-5237169358596538543,"Arenac Casting, Inc. (N7131)"
N3326,-3504484879652814547,STANDISH MILLING COMPANY (N3326)
N1248,6461268804390108873,"Magline, Inc. (N1248)"
P0437,-2950005332240680425,"Energy Developments Pinconning, LLC (P0437)"
N5985,-1928558352282758552,Whitefeather Landfill (N5985)
,8861045131656157194,Whitefeather Landfill
B8884,-2434361288842268143,"Miller Energy Company II, LLC: Nolet Road Facility (B8884)"
N0827,6496391256100817475,"Miller Energy Company II, LLC (N0827)"
P1628,-1775745154303157346,The Andersons - Standish Grain Elevator (P1628)
B7268,2765807043709340261,"Helena Agri-Enterprises, LLC (B7268)"
,-3397186251251403948,Northeastern Fabrication
N8211,5078900812011886929,Globe Technologies Corporation (N8211)
N2314,-4801943299924917267,WILTSE CHEVY OLDS BUICK (N2314)
B4974,5370665601081064283,STANDISH MILLING COMPANY (B4974)
N2374,-6540804860760728737,STANDISH MAXI MUFFLER (N2374)
N8034,3265844400316140121,SPEEDWAY SUPER AMERICA LLC (SSA 8858) (N8034)
,-6780602220993696776,4-D BUILDERS SUPPLY
,-5245886939286705582,A W EURICH PLUMBING & HEATING
N1254,-6426081104454059699,A1 TRUCK PARTS INC (N1254)
,-8950223718899356848,AEROSPACE AMERICA
,-4956137308183978683,AMERICAN HOIST & DERRI
,-3158213415414961445,AMERICAN HOIST & DERRICK COMPANY
N1526,-5641953553541047505,BAY AGGREGATES INC (N1526)
B7529,-5183505373790022167,Bay City Electric Light & Power (B7529)
N3195,-2627445221301262152,Bay City Electric Light & Power (N3195)
B1491,-892660360777574480,Bay City Grain Storage Facility (B1491)
,-901787973344141178,BAY CITY SCHOOL DISTRICT
,-2998064171289519858,BAY OSTEOPATHIC HOSPITAL
,-7797490600420274372,Bay View Food Products
,-8197742121567376005,Church
,-3718317724343884502,Commercial Property
,-7153429713376881384,"J M KUSCH, INC"
M2039,-3722237942698352262,McLaren Bay Region (M2039)
,-4149763887936703789,MILITELLO ENTERPRISES
,-3828156148492906172,"MILLARS OF BAY CITY, INC"
,-7856940624659439042,MOBIL OIL CORPORATION
,-2644742402852724265,NORTHERN MICHIGAN CREMATORY
,-5749709933296051143,"PLYFORMS, INC"
N5323,-769327232489861607,RAP PRODUCTS  INC (N5323)
,-5455707575238427932,SAINT STANISHLAUS PARISH
,-2912973544408932120,Single Residential Home
,-2909003407908270545,SOHIGRO SERVICE COMPANY
N3350,-4238837201852919380,THE HORAK F P CO (N3350)
,-6514996326289651184,Unknown
N8196,-7896238486248100047,MARSHALL 1 CRUDE OIL PRODUCTION FACILITY (N8196)
,-5860641357575061607,Vita Plus Corporation
,-2002680262687237042,"AGRA LAND, INC (FKA FARM BUREAU SERVICES)"
,8595952411565075948,"J P BURROUGHS & SON, INC"
D7837,-883341319112870942,Active Feed Co. (D7837)
N6671,7599689046251528453,Anrod Screen Cylinder Company (N6671)
,-3630156307212141573,Aquila Farms
,-2803694496473235607,Bad Axe Biodiesel Inc.
A1453,-7711681177835958844,Berne Foundry LLC (A1453)
,3764520879613604244,"BRIGHTON METAL PRODUCTS, INC"
P0741,-1692360853974710438,Consumers Energy Huron Compressor Station (P0741)
M1921,-3628366876052631639,Cooperative Elevator Co (M1921)
B1635,6904947196283608945,Cooperative Elevator Co. (B1635)
M3911,6180128687398467297,Cooperative Elevator Company (M3911)
,-138981636930358000,Dave's Collision
N7769,2137456831744776049,Detroit Edison Fairgrove Substation (N7769)
B2802,722634371129828037,DTE Electric Company - Oliver Peaking Facility (B2802)
,-4139272052501128574,ELKTON CO-OPERATIVE FARM PRODUCE COMPANY
,8340992982037464147,"EVENHEAT KILN, INC"
,3000419131749623910,FOODTOWN IGA
A6563,-8543968652994223050,General Cable Corporation (A6563)
P1236,-8362343940511081569,Highland RNG Inc. (P1236)
N6222,7857627080207652381,"Holz Crushing, Inc. (N6222)"
B7013,-706531724932909310,"Huron Casting, Inc (Blue Diamond Steel Casting) (B7013)"
,-292336820299865042,Huron County Open Burning
N6024,-2913691630432353887,Huron Landfill Corporation (N6024)
D8011,6887675344817552058,Huron Memorial Hospital (D8011)
,6952130235355919568,Jack McCain Pluming & Heating
N7342,-4328613029723099438,K & D Farm (N7342)
N8253,-6385771017331462556,Les Schaper (N8253)
,-3460237889510786431,"M & M BLOCK COMPANY, INC"
,2091076282014353782,MICHIGAN PRODUCERS DAIRY COMPANY
B2873,5524183472569670383,Michigan Sugar Company  -  Sebewaing Factory (B2873)
,-5054701703665165100,Oak Beach Auto Repair & Towing
M1959,7312821696954306620,Scheurer Health (M1959)
N2726,-3548979837038518737,Sebewaing Light and Water Department (N2726)
P0500,-1045898380686565144,Sebewaing Light and Water Department - Bulb Crusher (P0500)
P0829,8647934781550580737,Sebewaing Light and Water Dept. (P0829)
,3901989860183820026,SEBEWAING TOOL & ENGINEERING
N4989,5815088939120746198,THE L J Gascho Furniture Co (N4989)
A1448,4013763002787507228,Theut Masonry Supply (A1448)
,-161018122959785810,Thumb Billies Auto Care
,5058055726182178643,"THUMB CO-OP TERMINAL, INC"
N3517,-4821300762413817687,Thumb Electric Cooperative (N3517)
N7278,8897210659585266895,"Thumb Truck Equipment, Inc. (N7278)"
A8220,-7710945535002048971,Tower Automotive (A8220)
,1152254525956619875,"TUCKEY CONCRETE, INC"
P0242,-5346767408415436014,TUSCOLA ENERGY INC RUMBLE-1-19&SHARP ET AL A-1-30 (P0242)
,-932550715658560560,Vita Plus
B5001,-798505257260690956,Vita Plus (B5001)
N3119,-1358147882850199237,WALBRO CORP MACHINE TOOL CENTER (N3119)
N0852,2018948535318694265,WALBRO ENGINE MANAGEMENT CORP (N0852)
B4944,7288920060314154682,Wallace Stone Company (B4944)
,4314170059154223473,WICKES AGRICULTURE
N8290,-3512798330790861752,WIL-LE Farms (N8290)
,-7360368000734512704,Winters Truck Sales
,296981500986320699,"WRUBLE ELEVATORS, INC"
P1205,354822338096944316,"Zwemmer Z Star RNG, LLC (P1205)"
D7844,-6897047472712530543,Cooperative Elevator Company (D7844)
P0488,-2052538855892671397,"A3 Crushing & Aggregate, LLC (P0488)"
P0842,5520895921146285542,"A3 Crushing & Aggregate, LLC (P0842)"
P0456,7600873493595575662,"A3 Crushing & Aggregate, LLC (P0456)"
,-5124943851088406851,8260 Sand Beach Road
N5597,2852977545804613892,Ace-Saginaw Paving Co. - Plant 4 (N5597)
,-4919985988876951989,ADM EDIBLE BEAN SPECIALTIES
M1877,-5173408848398347595,ADM Edible Beans Specialties (M1877)
N8271,3522224425341914253,Bischer Farms Partnership (N8271)
B2494,-7353692286456191157,"Carmet Company, Materials Division (B2494)"
P0679,-8415101049839899903,Cliff A. Messing Exc. Inc. (P0679)
M3807,7709523952603754789,COOPERATIVE ELEVATOR CO - BAD AXE (M3807)
B4942,7799208399498250923,Corteva LLC (B4942)
N3640,-7340005497102344185,"Crop Production Services, Inc. (N3640)"
,-3228447601435058964,CS-6NAC-16Y7-HPWN
,3355862263375778265,Debris Pile
,-214093415122160212,DECKERVILLE IGA
B2815,4209876078188052552,DTE - Electric Company Harbor Beach Power Plant (B2815)
