id,name,zip_code,county,full_address,geometry
N6065,DELTA OIL COMPANY - BRILEY 31,49709,MONTMORENCY,"SW NE SW T31N R02E SEC 31, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
N6068,DELTA OIL COMPANY - BRILEY19/VIENNA 13,49709,MONTMORENCY,"NE SW NE T31N R01E SEC 13, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
N6071,DELTA OIL COMPANY - LAKE 15,49709,MONTMORENCY,"NE SE NE T30N R02W SEC 15, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
N6066,DELTA OIL COMPANY - TOWNLINE,49709,MONTMORENCY,"NW SW NE T32N R01E SEC 32, ATLANTA, MI","[-84.1438823, 45.0043109]"
N8087,LEWISTON SAND AND GRAVEL,49709,MONTMORENCY,"8291 BUTTLES ROAD, ATLANTA, MI","[-84.31345089999999, 44.9579805]"
U601704155,LINN ENERGY,49709,MONTMORENCY,"NE SW NE S34, T30N R2E, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
N8248,MONTMORENCY-OSCODA-ALPENA WASTE MANAGEMENT AUTHORI,49709,MONTMORENCY,"6751 LANDFILL RD, ATLANTA, MI","[-84.125393, 44.94086]"
N7467,"RIVERSIDE ENERGY MICHIGAN, LLC - HUNT N HAYES",49709,MONTMORENCY,"SEC 34 31N 03E SW NE NW, ATLANTA, MI","[-84.1438927, 45.00473059999999]"
N7419,TRI MEDIA CONSULTANTS INC. (WYSON'S GEN. STORE),49709,MONTMORENCY,"11720 M-33, ATLANTA, MI","[-84.1489062, 45.0103406]"
P0480,NUENERGY OPERATING INC.,49709,MONTMORENCY,"SECTION 23, AVERY TWP, MI","[-84.0532762, 44.9761628]"
N6125,RIVERSIDE - CONNIE STEVENS EAST CPF,49709,MONTMORENCY,"NE NE SEC 29 T30N R3E, AVERY TWP, MI","[-85.60236429999999, 44.3148443]"
N6144,TRENDWELL ANTRIM INC - AVERY 15,49709,MONTMORENCY,"NW SE SE T10N R3E SEC 15, AVERY TWP, MI","[-85.60236429999999, 44.3148443]"
N7819,TRENDWELL ENERGY CORP- AVERY 16 BOOSTER,49709,MONTMORENCY,"AVERY16 NW SE SE SEC 16 T30N R7E, AVERY TWP, MI","[-84.0532762, 44.9761628]"
N6101,"JORDAN DEVELOPMENT COMPANY, L.L.C. - HAYMEADOW",49709,MONTMORENCY,"SE NW  SEC 11 T30N R2E, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N8018,RIVERSIDE – CANADA CREEK RANCH (CCR),49709,MONTMORENCY,"NE NW NE SEC 6, BRILEY TWP, MI","[-99.9018131, 41.4925374]"
N7531,RIVERSIDE - LIFE OF BRILEY CPF,49709,MONTMORENCY,"T31N R2E SEC 22, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N6154,RIVERSIDE - S. BRILEY 34 CPF,49709,MONTMORENCY,"NW4 NW4 NW4 T30N R2E SEC 34, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N8217,"RIVERSIDE ENERGY MICHIGAN, LLC - UNIT 179 BOOSTER",49709,MONTMORENCY,"SW 1/4 NW 1/4 SEC 34 T30N R02E, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N8215,"RIVIERA OPERATING, LLC - UNIT 168 BOOSTER",49709,MONTMORENCY,"SW 1/4 SW 1/4 NW 1/4 SEC 28, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N8212,"RIVIERA OPERATING, LLC - UNIT 174 BOOSTER",49709,MONTMORENCY,"NW 1/4 SW 1/4 SW 1/4 SEC 26, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N6145,TRENDWELL ANTRIM INC - BRILEY 6,49709,MONTMORENCY,"SE NW NW T30N R2E SEC 7, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N7900,TRENDWELL ANTRIM INC - BRILEY 7 SATELLITE,49709,MONTMORENCY,"BRILEY 7 SATELLITE CPF, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N6146,TRENDWELL ANTRIM INC - BRILEY 9,49709,MONTMORENCY,"SW NW SE T30N R2E SEC 8, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N6391,VCP MICHIGAN - BRILEY 8,49709,MONTMORENCY,"NW NW SEC 8 T31N R2E, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N7194,VCP MICHIGAN - CANADA CREEK,49709,MONTMORENCY,"NE NW NE SEC 6, BRILEY TWP, MI","[-99.9018131, 41.4925374]"
N7631,RIVERSIDE - CLEAR LAKE CPF REVISED,49709,MONTMORENCY,"NE NW NW SECTION 35, T32N, R2E, HILLMAN, MI","[-83.90110640000002, 45.0591766]"
N6152,RIVERSIDE - GILCHRIST CPF,49709,MONTMORENCY,"NE4 NW4 SW4 SEC 35, T29N-R3E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]"
N6157,RIVERSIDE - LOUD 13 CPF,49709,MONTMORENCY,"NE4 NE4 SW4 T29N R3E SEC 13, LOUD TWP, MI","[-85.60236429999999, 44.3148443]"
N6158,RIVERSIDE - LOUD 15 CPF,49709,MONTMORENCY,"SW4 NW4 NW4 SEC 15, T29N-R3E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]"
P0894,RIVERSIDE - LOUD 15 UNIT 170 BOOSTER STATION,49709,MONTMORENCY,"SE 1/4 NE 1/4 SEC 9 T29N R3E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]"
N6106,"RIVERSIDE ENERGY MICHIGAN, LLC - LOUDBERT",49709,MONTMORENCY,"NE NW SEC 6 T29N R3E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]"
N8216,"RIVERSIDE ENERGY MICHIGAN, LLC - UNIT 154 BOOSTER",49709,MONTMORENCY,"NW 1/4 NW 1/4 SEC 23 T29N R03E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]"
P0096,JORDAN DEVELOPMENT CO,49709,MONTMORENCY,"SE SE NE SEC 5, RUST TWP, MI","[-83.9509886, 44.9520889]"
P0183,LAMBDA ENERGY RESOURCES LLC - DOUBLE ALEX-BARNEYMI,49709,MONTMORENCY,"HWY 451 NE 1/4 OF THE NW 1/4 SEC 21 T30N R4E, RUST TWP, MI","[-83.9509886, 44.9520889]"
N7826,RIVERSIDE - WEBBER CREEK CPF,49709,MONTMORENCY,"SE NW SEC 10, RUST TWP, MI","[-83.9509886, 44.9520889]"
N7876,"JORDAN DEVELOPMENT COMPANY, LLC- PAIR-O-DICE",49709,MONTMORENCY,"NW SE NE SECTION 36, VIENNA TWP, MI","[-83.7836403, 43.180142]"
P0039,RIVERSIDE - VIENNA 14 CPF,49709,MONTMORENCY,"NE SE SW SECTION 14 T30N-R1E, VIENNA TWP, MI","[-83.7836403, 43.180142]"
P0042,RIVERSIDE - VIENNA 23,49709,MONTMORENCY,"PART OF THE NE/4 OF NW/4 OF SE/4, SECTION 23, T30N-R1E, VIENNA TWP, MI","[-83.7836403, 43.180142]"
N7820,TRENDWELL ANTRIM INC - AVERY 18,49709,MONTMORENCY,"NW SE SE SECTION 18, VIENNA TWP, MI","[-83.7836403, 43.180142]"
N6077,TRENDWELL ENERGY CORP - VIENNA 2,49709,MONTMORENCY,"NW SE T30N R1E SEC 2, VIENNA TWP, MI","[-83.7836403, 43.180142]"
N2178,DAIFUKU JERVIS B WEBB COMPANY,49712,CHARLEVOIX,"1254 BOYNE AVE, BOYNE CITY, MI","[-84.9939571, 45.2041325]"
N3237,"HONEYWELL INTERNATIONAL, INC",49712,CHARLEVOIX,"375 N. LAKE ST., BOYNE CITY, MI","[-85.01552290000001, 45.2188676]"
N2239,"KIRTLAND PRODUCTS LLC - ARETE INDUSTRIES, INC.",49712,CHARLEVOIX,"1 ALTAIR DR., BOYNE CITY, MI","[-84.9900625, 45.207483]"
N2812,LEXAMAR CORPORATION,49712,CHARLEVOIX,"100 LEXAMAR DRIVE, BOYNE CITY, MI","[-84.9843581, 45.2060591]"
N7765,REDMAN ENTERPRISE INC,49712,CHARLEVOIX,"00890 PLEASANT VALLEY, BOYNE CITY, MI","[-85.01668029999999, 45.1972473]"
B8573,GREAT LAKES GAS TRANS STATION #11 (TRANSCANADA #11,49713,CHARLEVOIX,"10339  GREAT LAKES RD, BOYNE FALLS, MI","[-84.7663292, 45.2615736]"
N7330,NORTHSTAR ENERGY LLC - HUDSON 34,49713,CHARLEVOIX,"04950 CAMP TEN RD, BOYNE FALLS, MI","[-84.8073823, 45.1315795]"
N3932,KEN GRAHAM TRUCKING,49715,CHIPPEWA,"5018 W M28, BRIMLEY, MI","[-84.468898, 46.3755916]"
B4924,CARMEUSE LIME & STONE  -  CEDARVILLE,49719,MACKINAC,"5093 E HIGHWAY M-134, CEDARVILLE, MI","[-84.2581534, 45.99220709999999]"
A0775,"ALP LIGHTING COMPONENTS, INC",49720,CHARLEVOIX,"10163 US 31 N, CHARLEVOIX, MI","[-85.19412009999999, 45.3461454]"
P0536,CHARLEVOIX WASTEWATER TREATMENT PLANT,49720,CHARLEVOIX,"15116 LAKE SHORE DRIVE, CHARLEVOIX, MI","[-85.2828794, 45.3143216]"
B1559,ST MARYS CEMENT CHARLEVOIX PLANT,49720,CHARLEVOIX,"16000  BELLS BAY RD, CHARLEVOIX, MI","[-85.28289889999999, 45.3136258]"
B6617,"ZD METAL PRODUCTS, LLC",49720,CHARLEVOIX,"8911 MARTIN RD, CHARLEVOIX, MI","[-85.2306784, 45.3316951]"
N7839,ADVANCED FIBER TECHNOLOGY,49721,CHEBOYGAN,"502 S MAIN ST, CHEBOYGAN, MI","[-84.4827102, 45.6367355]"
N1621,BNB CONCRETE & SUPPLY INC,49721,CHEBOYGAN,"1988 LEVERING RD, CHEBOYGAN, MI","[-84.5274838, 45.6504361]"
N0181,"CHEBOYGAN CEMENT PROD, INC/NORTHERN MI CREMATORY",49721,CHEBOYGAN,"702 LAFAYETTE AVE, CHEBOYGAN, MI","[-84.4657364, 45.6307298]"
N7018,CHEBOYGAN COUNTY HUMANE SOCIETY,49721,CHEBOYGAN,"1536 HACKLEBURG ROAD, CHEBOYGAN, MI","[-84.4599587, 45.445114]"
B1563,GREAT LAKES  TISSUE,49721,CHEBOYGAN,"437 S MAIN ST, CHEBOYGAN, MI","[-84.4810832, 45.6381384]"
N5937,LAMBDA ENERGY RESOURCES LLC - FOREST 24,49721,CHEBOYGAN,"10901 CANADA CREEK RD, CHEBOYGAN, MI","[-84.27531549999999, 45.2346015]"
B6828,U.S. OIL CHEBOYGAN RIVER TERMINAL,49721,CHEBOYGAN,"311 COAST GUARD DR, CHEBOYGAN, MI","[-84.46973469999999, 45.6485443]"
B6107,CLOVERLAND ELECTRIC COOPERATIVE - DAFTER,49724,CHIPPEWA,"2535 W HIGHWAY M-28, DAFTER, MI","[-84.42072879999999, 46.3743486]"
N6033,DAFTER SANITARY LANDFILL INC,49724,CHIPPEWA,"3962 W 12 MILE ROAD, DAFTER, MI","[-84.44535669999999, 46.3332107]"
N5232,AFTERBURNER EXHAUST SHOP,49725,CHIPPEWA,"217 DIVISION STREET, DE TOUR VLLE, MI","[-83.905566, 45.996357]"
B6106,CLOVERLAND ELECTRIC COOPERATIVE - DETOUR,49725,CHIPPEWA,"836 HIGHWAY M-134, DETOUR, MI","[-83.9181911, 45.9769327]"
B2362,CARMEUSE LIME & STONE,49726,CHIPPEWA,"PO BOX 529, DRUMMOND IS, MI","[-83.7331233, 46.0205456]"
N1750,DOMINO'S LODGE,49726,CHIPPEWA,"HC TOURIST ROAD, DRUMMOND IS, MI","[-83.7424621, 45.9990997]"
N6392,ROBERT F LAPOINT,49726,CHIPPEWA,"26396 EAST GABLE ROAD, DRUMMOND IS, MI","[-83.8346657, 46.0053581]"
A0767,"EJ USA, INC.",49727,CHARLEVOIX,"301  SPRING ST., EAST JORDAN, MI","[-85.12472149999999, 45.1666851]"
N6487,EJ WATER PRODUCTS,49727,CHARLEVOIX,"5000 AIRPORT DR, EAST JORDAN, MI","[-85.1112998, 45.12818009999999]"
N0436,PAYNE & DOLAN INC  C22,49730,ANTRIM,"1135 THUMM RD, ALBA, MI","[-84.8278426, 45.01591519999999]"
N6057,"RIVERSIDE ENERGY MICHIGAN, LLC - WARNER 13 CPF",49730,ANTRIM,"11395 WILDERNESS TRL, ALBA, MI","[-84.9692589, 44.9756507]"
N6049,RIVERSIDE - WARNER 36 CPF,49730,ANTRIM,"1022 GORMEYS RD SEC 26, CHESTONIA, MI","[-85.0280362, 44.985351]"
N5309,"DCP MICHIGAN HOLDINGS, LLC - WARNER 36",49730,ANTRIM,"336 FRANKOWIAK RD, ELMIRA, MI","[-84.8481236, 45.0342232]"
N6052,"EAST JORDAN FOUNDRY, LLC",49730,ANTRIM,"2675 NORTH US 131, ELMIRA, MI","[-84.90205470000001, 45.0671972]"
N7246,"RIETH-RILEY CONSTRUCTION CO., INC.",49730,CHARLEVOIX,"08699 WOODWARD ROAD, ELMIRA, MI","[-84.80262450000001, 45.165552]"
P0891,RIETH-RILEY CONSTRUCTION COMPANY,49730,ANTRIM,"573 US 131 SOUTH, ELMIRA, MI","[-84.9227049, 45.0229621]"
N6054,RIVERSIDE - ELMIRA 14 CPF,49730,OTSEGO,"SE/4 SE/4 SECTION 11, ELMIRA, MI","[-84.8561524, 45.0644549]"
N6056,RIVERSIDE - ELMIRA 34 CPF,49730,OTSEGO,"NW4 SE4 SEC 34 ELMIRA TWP, ELMIRA, MI","[-84.8561524, 45.0644549]"
P0582,WOLVERINE POWER SUPPLY CO-OP - ALPINE POWER PLANT,49730,OTSEGO,"7432 M-32 HIGHWAY, ELMIRA, MI","[-84.82623509999999, 45.063022]"
N2355,ZAREMBA EQUIPMENT INC,49730,OTSEGO,"8804 M 32 W, ELMIRA, MI","[-84.8546107, 45.0636899]"
N6322,RIVERSIDE - ELMIRA 23 CPF,49730,OTSEGO,"NE 4 SE 4 SEC 23 T31N R4W, ELMIRA TWP, MI","[-84.7989442, 45.0874266]"
P0014,RIVERSIDE - ELVIRA 11 PHASE 2,49730,OTSEGO,"ELMIRA TOWNSHIP, SECTION 17, ELMIRA TWP, MI","[-84.8561524, 45.0644549]"
N7022,RIVERSIDE - THRIVE WEST/WARNER 2 CPF,49730,OTSEGO,"ELMIRA THRIVE WEST, ELMIRA TWP, MI","[-84.8574739, 45.05934850000001]"
N6120,"RIVERSIDE ENERGY MICHIGAN, LLC - PEGGY FLEMING",49730,OTSEGO,"SEC 5 T31N R4W NW, SW, SW, ELMIRA TWP, MI","[-84.7989442, 45.0874266]"
N6058,RIVERSIDE - WARNER 10 CPF,49730,ANTRIM,"NE NE NE SEC 16 WARNER TOWNSHIP, WARNER TWP, MI","[-84.9248372, 45.0930866]"
C9982,AUSABLE  WOODWORKING COMPANY INC,49733,CRAWFORD,"6677 JOHNSON ST, FREDERIC, MI","[-84.79420909999999, 44.78824179999999]"
N5988,CITY ENVIRONMENTAL SERVICES INC OF WATERS,49733,CRAWFORD,"11375 SHERMAN RD, FREDERIC, MI","[-84.6660268, 44.8581218]"
B7222,"JAGUAR ENERGY, FREDERIC 15 GAS PLANT",49733,CRAWFORD,"9038 DEWARD ROAD, FREDERIC, MI","[-84.7864689, 44.817352]"
B5668,LAMBDA ENERGY RESOURCES LLC - FREDERIC 20,49733,CRAWFORD,"10562  CAMERON BRIDGE RD, FREDERIC, MI","[-84.80193709999999, 44.8000686]"
N6953,LAMBDA ENERGY RESOURCES LLC - ST FREDERICK & WOOD,49733,CRAWFORD,"NW/4 SE/4 FREDERIC TWP, FREDERIC, MI","[-84.7544757, 44.7786252]"
N7775,"LAMBDA ENERGY RESOURCES, LLC - FREDRIC 10",49733,CRAWFORD,"100 TWIN PEAKS RD, FREDERIC, MI","[-84.767764, 44.8323364]"
P0439,DT MIDSTREAM - GOOSE CREEK REMEDIATION SITE,49733,KALKASKA,"COUNTY ROAD 612 & DEWARD ROAD (GOOSE CREEK ROAD), KALKASKA, MI","[-84.8514067, 44.7715463]"
P0566,RIVERSIDE - ST. MAPLE FOREST - UNIT 181 STATION,49733,CRAWFORD,"PART OF E 1/2 OF SE 1/4 SECT 5, T28N, R3W, MAPLE FOREST, MI","[-84.6688348, 44.8198233]"
N7575,RIVERSIDE - ST. MAPLE FOREST CPF,49733,CRAWFORD,"SW NE NW OF S3 T28N R3W, MAPLE FOREST, MI","[-84.6688348, 44.8198233]"
N7525,RIVERSIDE - MINKE COAT CPF,49735,ALPENA,"T29N R6E SECTION 1, ALPENA, MI","[-83.4598436, 45.0339497]"
N6127,BREITBURN OPERATING LP - CHESTER 7-11,49735,OTSEGO,"NE SE SEC 12 T30N R3W, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N6119,CORE ENERGY LLC - BAGLEY 11,49735,OTSEGO,"NW/4, SE/4, SE/4, SEC 11, T30N, R3W, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N6956,PAXTON RESOURCES,49735,OTSEGO,"SE SE NW SECTION 10  T30N  R3W, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N7084,"RIVERSIDE ENERGY MICHIGAN, LLC - BAGLEY 16",49735,OTSEGO,"SECTION 16, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N6102,"RIVERSIDE ENERGY MICHIGAN, LLC - BAGLEY 23",49735,OTSEGO,"SW NW NW  SEC 23 T30N R3W, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N6105,"RIVERSIDE ENERGY MICHIGAN, LLC - BAGLEY 700",49735,OTSEGO,"NE SW SEC 12 T30N R3W, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N6080,VCP MICHIGAN - BAGLEY 23,49735,OTSEGO,"NW NW NW SEC 23 T30N R3W, BAGLEY TWP, MI","[-84.6515354, 44.9683506]"
N7523,RIVERSIDE - ELK RIDGE CPF,49735,MONTMORENCY,"T31N R2E SECTION 11, BRILEY TWP, MI","[-84.1903585, 45.0393666]"
N6947,DEVONIAN ENERGY (PAXTON RESOURCES) CHARLTON 32,49735,OTSEGO,"SW NE SECTION 32, T30N R1W, CHARLTON TWP, MI","[-84.45558779999999, 44.9854985]"
N6082,"ENERVEST, CHARLTON 11/12, VIENNA 18 CPF",49735,OTSEGO,"SW NE NW SEC 11 T30N R1W, CHARLTON TWP, MI","[-84.4340843, 44.9953568]"
N6205,"ENERVEST, NORTH CHARLTON 31",49735,OTSEGO,"SE NE NW SEC 31 T31N R01W, CHARLTON TWP, MI","[-84.4340843, 44.9953568]"
N6918,"PAXTON RESOURCES, SCHROEDER 9 CPF",49735,OTSEGO,"SE SE SW T29 R3W SEC 9, CHARLTON TWP, MI","[-84.4340843, 44.9953568]"
N6221,VCP MICHIGAN - CHARLTON 18,49735,OTSEGO,"NW NW SEC 18, CHARLTON TWP, MI","[-84.4340843, 44.9953568]"
N6196,VCP MICHIGAN - CHARLTON 19,49735,OTSEGO,"NW SE SW SEC 19 T31N R01W, CHARLTON TWP, MI","[-84.4340843, 44.9953568]"
N7784,VCP MICHIGAN - CHARLTON 32,49735,OTSEGO,"SW NW SECTION 32 T30N R1W, CHARLTON TWP, MI","[-84.45558779999999, 44.9854985]"
N7205,VCP MICHIGAN - CHARLTON 34/35,49735,OTSEGO,"NE NW NE SEC 35, CHARLTON TWP, MI","[-99.9018131, 41.4925374]"
N7952,WARD LAKE ENERGY,49735,OTSEGO,"SE NE SEC 9 T30N R01W, CHARLTON TWP, MI","[-84.4340843, 44.9953568]"
N5798,CORE ENERGY LLC - CHESTER 10 CO2 RECOVERY,49735,OTSEGO,"SW 1/4 SW 1/4 SEC 10 T29N R2W, CHESTER TWP, MI","[-85.8690933, 43.158429]"
N7218,"PAXTON RESOURCES, INC., BIG LAKE CPF",49735,OTSEGO,"SECTION 8, CHESTER TWP, MI","[-75.3606559, 39.8554936]"
P0928,RIVERSIDE - S. CHESTER / BIG BASS LAKE BOOSTER ST.,49735,OTSEGO,"E 1/2 SE 1/4 SW 1/4 SEC 1, T29N R2W, CHESTER TWP, MI","[-85.8690933, 43.158429]"
N6156,RIVERSIDE - S. CHESTER 1 CPF,49735,OTSEGO,"NE4 NE4 NE4 SEC 1, T29N-R2W, CHESTER TWP, MI","[-85.8690933, 43.158429]"
N7961,VCP MICHIGAN - CHESTER 10,49735,OTSEGO,"SE NW SEC 10 T30N R02W CHESTER 10 CPF, CHESTER TWP, MI","[-85.60236429999999, 44.3148443]"
N6182,VCP MICHIGAN - CHESTER 22/27 CPF,49735,OTSEGO,"T30N R2W SEC 22 CHESTER TWP, CHESTER TWP, MI","[-85.60236429999999, 44.3148443]"
N6094,VCP MICHIGAN - CHESTER 23 CPF,49735,OTSEGO,"SE SW NE T31N R3W SEC 23, CHESTER TWP, MI","[-85.8690933, 43.158429]"
P0446,CORE ENERGY LLC - DOVER 36 CPF,49735,OTSEGO,"SEC 36 (LAT: 45 02' 11.6""  - LONG: 84 30' 39.5""), DOVER TWP, MI","[-85.60236429999999, 44.3148443]"
N6135,RIVERSIDE - DOVER 36 CPF,49735,OTSEGO,"SW4 NW4 T31N R2W SEC 36, DOVER TWP, MI","[-84.16461629999999, 41.87079440000001]"
N6140,"RIVERSIDE ENERGY MICHIGAN, LLC -  DOVER 35 CPF",49735,OTSEGO,"NW4 NE4 T31N R2E SEC 35, DOVER TWP, MI","[-84.16461629999999, 41.87079440000001]"
N6114,"RIVERSIDE ENERGY MICHIGAN, LLC - CORWITH DOVER",49735,OTSEGO,"SE NE SEC 4 T31N R2W, DOVER TWP, MI","[-84.16461629999999, 41.87079440000001]"
N7526,"RIVERSIDE ENERGY MICHIGAN, LLC - BUSHMAN CPF",49735,OSCODA,"T28N R2E SECTION 2, ELMER TWP, MI","[-84.20679919999999, 44.7599645]"
M4136,AMERICAN CREMATORY,49735,OTSEGO,"2017 DICKERSON RD, GAYLORD, MI","[-84.6870134, 45.0009334]"
N6211,AUTUMN VALLEY CREMATORY,49735,OTSEGO,"1670 O ROURKE BLVD, GAYLORD, MI","[-84.6953881, 45.0085005]"
P1074,BASE SAND & GRAVEL LLC,49735,OTSEGO,"3075 EAST DIXON LAKE ROAD, GAYLORD, MI","[-84.62537499999999, 44.9859982]"
N7456,BREITBURN OPERATING LP - LUCKY 16,49735,OTSEGO,"ELMIRA TWP SEC 35 T31N R4W SW NE SW, GAYLORD, MI","[-84.6747523, 45.0275126]"
N7468,BREITBURN OPERATING LP - NORTH HAYES 6 BSTR,49735,OTSEGO,"SEC 10 T30N R4W SE, GAYLORD, MI","[-84.6747523, 45.0275126]"
N8337,BRONCO OIL CO,49735,OTSEGO,"1482 WEST M12, GAYLORD, MI","[-84.685191, 45.0274258]"
N6526,"CMS GENERATION, LIVINGSTON GENERATING STATION",49735,OTSEGO,"155 N. TOWNLINE ROAD, GAYLORD, MI","[-84.7350728, 45.0644173]"
B2942,CONSUMERS ENERGY GAYLORD COMBUSTION TURBINE PLANT,49735,OTSEGO,"201  MURNER RD., GAYLORD, MI","[-84.7026846, 45.0305992]"
A5797,COOPER STANDARD AUTOMOTIVE,49735,OTSEGO,"594 ALPINE RD, GAYLORD, MI","[-84.6785538, 44.9736514]"
N6075,DELTA OIL COMPANY - AXFORD/NIMBY,49735,OTSEGO,"SE SW NW T31N R02W SEC15 - OTSEGO COUNTY, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6067,DELTA OIL COMPANY - BOUGHNER,49735,OTSEGO,"SE SE SE T31N R02W SEC28, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6073,DELTA OIL COMPANY - GARDNER,49735,OTSEGO,"SE NE SE T31N R01W SEC32, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6064,DELTA OIL COMPANY - SCHRADER,49735,OTSEGO,"NW NW SW T31N R02W SEC23, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6231,LAMBDA ENERGY RESOURCES LLC - CHESTER 34,49735,OTSEGO,"6790 BASS LAKE TRL, GAYLORD, MI","[-84.52308339999999, 44.9468058]"
B9149,LAMBDA ENERGY RESOURCES LLC - FREDERIC 2,49735,CRAWFORD,"11770 LYNN LAKE RD, GAYLORD, MI","[-84.74585499999999, 44.8947051]"
B9152,LAMBDA ENERGY RESOURCES LLC - HAYES 22,49735,OTSEGO,"9375 MT FREDERIC RD, GAYLORD, MI","[-84.7865207, 44.8951246]"
N6096,LAMBDA ENERGY RESOURCES LLC - OTSEGO 10,49735,OTSEGO,"8151 AMOCO RD, GAYLORD, MI","[-84.6542766, 44.9162267]"
B5667,LAMBDA ENERGY RESOURCES LLC - OTSEGO 6,49735,OTSEGO,"2443 LAKE MANUKA RD   SEC 6 OTSEGO LAKE TWP, GAYLORD, MI","[-84.74655399999999, 44.9487286]"
N6229,"LAMBDA ENERGY RESOURCES, LLC - BAGLEY A 25",49735,OTSEGO,"4063 TROMBLEY RD, GAYLORD, MI","[-84.6086249, 44.9702056]"
N6091,"LAMBDA ENERGY RESOURCES, LLC - CHESTER 18",49735,OTSEGO,"2998 RANGER LAKE RD, GAYLORD, MI","[-84.5874858, 44.987101]"
N8126,"LOWE'S HOME CENTERS, INC",49735,OTSEGO,"600 EDELWEISS VILLAGE PARKWAY, GAYLORD, MI","[-84.6953381, 45.0226932]"
N2140,"MASON EXCAVATING, INC.",49735,OTSEGO,"EAST DIXON LAKE ROAD, GAYLORD, MI","[-84.6255335, 44.9888549]"
N5897,MDNR GAYLORD REPAIR FACILITY,49735,OTSEGO,"540 S OTSEGO AVE, GAYLORD, MI","[-84.6781544, 45.0228543]"
N6051,O.I.L. ENERGY CORP. -  BAGLEY 17 FACILITY,49735,OTSEGO,"2646 DICKERSON RD, GAYLORD, MI","[-84.68829819999999, 44.9924374]"
N6079,PAXTON RESOURCES (LIVINGSTON 18 CPF),49735,OTSEGO,"SE SW NE SEC 18 T31N R3W, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6907,"PAXTON RESOURCES, J.A. BOTT",49735,OTSEGO,"NW NW NE SEC 13 T29N R03W, GAYLORD, MI","[-99.9018131, 41.4925374]"
N7465,RIVERSIDE - HAYES 34 CPF,49735,OTSEGO,"SEC 34 29N 04W, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6939,RIVERSIDE - OLD VANDY NORTH CPF,49735,OTSEGO,"SW SW SW SEC 17 T32N R3W, GAYLORD, MI","[-84.6747523, 45.0275126]"
P1194,RIVERSIDE ENERGY MICHIGAN,49735,OTSEGO,"10875 GERONIMO TRAIL, GAYLORD, MI","[-84.82573169999999, 44.87418210000001]"
N6793,"RIVERSIDE ENERGY MICHIGAN, LLC - CHESTER 16",49735,OTSEGO,"SW NE SW SEC 16, GAYLORD, MI","[-84.6747523, 45.0275126]"
N7015,"RIVERSIDE ENERGY MICHIGAN, LLC - ECHO LAKE 6 CPF",49735,OTSEGO,"SE SE SE  T29N R4W,  SEC 6, GAYLORD, MI","[-84.6747523, 45.0275126]"
N7065,"RIVERSIDE ENERGY MICHIGAN, LLC - NADV 1-2-3",49735,OTSEGO,"SEC 8 T30N R4W SE NW SW, GAYLORD, MI","[-84.6747523, 45.0275126]"
N5831,"RIVERSIDE ENERGY MICHIGAN, LLC - WILDERNESS CO2",49735,OTSEGO,"10875 GERONIMO TRAIL, GAYLORD, MI","[-84.82573169999999, 44.87418210000001]"
N2584,TOTTENS BODY SHOP,49735,OTSEGO,"1720 SOUTH OLD US 27, GAYLORD, MI","[-84.79348619999999, 44.3128208]"
N6444,VCP MICHIGAN - ASE 5,49735,OTSEGO,"T30N-R2W, SECTION 35, GAYLORD, MI","[-84.6747523, 45.0275126]"
N6180,"WARD LAKE ENERGY, CHARLTON 21 CPF",49735,OTSEGO,"T30N R1W SEC 21, GAYLORD, MI","[-84.6747523, 45.0275126]"
